car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
aJUVCDaIRHHbHtrzl9WNp1PG,Mazda 3 2004 Gray,2025000,"Lagos State, Alimosho",Mazda,3,2004,Gray,Nigerian Used,247815.0,2300.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,Hatchback,Petrol,Automatic
C6HaxieQ7XpkTY2KCySPw6sb,Toyota Avalon 2005 Black,2058000,"Lagos State, Yaba",Toyota,Avalon,2005,Black,Nigerian Used,218867.0,3500.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
2NKS5Mtw2gxRP6HdaRGLuKgZ,Volkswagen Golf 2005 Silver,2887500,"Lagos State, Alimosho",Volkswagen,Golf,2005,Silver,Foreign Used,123852.0,1600.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Manual
pAUFIkGwiz756VLCgW3njig5,Toyota Venza V6 2009 Red,4200000,"Abuja (FCT), Garki 2",Toyota,Venza,2009,Red,Nigerian Used,123495.0,3500.0,Registered,Registered,V6,Front Wheel,unknown,5,6.0,273.0,SUV,Petrol,Automatic
wII0NzXTuxGhfXgIRwfvIDQy,New Suzuki Swift 2022 Blue,13426000,"Lagos State, Ilupeju",Suzuki,Swift,2022,Blue,Brand New,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0,0.0,0.0,unknown,unknown,Automatic
vCNW1cL8Rha6nEzf4vzTsNN,Mitsubishi SpaceWagon 1999 Silver,1365000,"Oyo State, Ibadan",Mitsubishi,SpaceWagon,1999,Silver,Nigerian Used,245967.0,2400.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
1uZbeHGEJR7xnU3Va3V9U24e,Toyota Camry 2014 Black,6300000,"Lagos State, Yaba",Toyota,Camry,2014,Black,Foreign Used,89208.0,2500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
rUkzZpWd9Pq5ojU3XHDiLRLP,Nissan Frontier 2013 Gray,6300000,"Abuja (FCT), Gwarinpa",Nissan,Frontier,2013,Gray,Nigerian Used,111305.0,4000.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,Truck,Petrol,Automatic
5Eh4e3hQy038J4eFhFVxKgH1,New Suzuki Jimny 2022 Gold,21658000,"Lagos State, Ilupeju",Suzuki,Jimny,2022,Gold,Brand New,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0,0.0,0.0,unknown,unknown,Automatic
kqibqaHtEyrGf2TObx1sC6th,Kia Cerato 2014 Silver,3952000,"Rivers State, Port-Harcourt",Kia,Cerato,2014,Silver,Nigerian Used,74843.0,1600.0,Registered,Brand new,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
CrrKkj8DokuLpr62DmpLId6N,Hyundai Santa Fe 2013 Gray,10500000,"Oyo State, Ibadan",Hyundai,Santa Fe,2013,Gray,Foreign Used,120674.0,2400.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
JEqwTH0A77I8QhyI05vSdUE,Mercedes-Benz C180 2003 Silver,1260000,"Edo State, Benin City",Mercedes-Benz,C180,2003,Silver,Nigerian Used,10112.0,2000.0,Registered,Registered,unknown,unknown,Edo,0,0.0,0.0,unknown,Petrol,Manual
3CgDLHYdUq6AyvPDXdSb93tK,New Suzuki Alto 2022 Red,7840000,"Lagos State, Ilupeju",Suzuki,Alto,2022,Red,Brand New,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0,0.0,0.0,unknown,unknown,Manual
hl1930HrAIHDE4ZEOWEo8oVU,Mercedes-Benz C300 2019 Black,16800000,"Lagos State, Lekki",Mercedes-Benz,C300,2019,Black,Foreign Used,21877.0,2000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
u4syZIGdgibtNwtjFsQosGIT,Honda Civic 2008 Black,1627500,"Abuja (FCT), Gwarinpa",Honda,Civic,2008,Black,Nigerian Used,210186.0,1800.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
wuU0MaVjWmZ7HGjt9S6m9gh,Acura MDX 2005 Gray,3120000,"Abuja (FCT), Mararaba",Acura,MDX,2005,Gray,Nigerian Used,300065.0,3500.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,SUV,Petrol,Automatic
qetl8Qo0UhhL04tAWCXd0w2b,Toyota Sienna 2006 Blue,2488500,"Lagos State, Ogba",Toyota,Sienna,2006,Blue,Nigerian Used,447327.0,3300.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
1mWgK3DlEofz7wxD5MJI2cWL,Lexus ES 2004 Silver,2912000,"Lagos State, Ifako-Ijaiye",Lexus,ES,2004,Silver,Nigerian Used,90865.0,3300.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
9Yawnt0xRagEpZbyPQVD898J,Mercedes-Benz 190E 1988 Gold,892500,"Akwa Ibom State, Uyo",Mercedes-Benz,190E,1988,Gold,Nigerian Used,186815.0,2200.0,Registered,Registered,unknown,unknown,EBONYI,0,0.0,0.0,unknown,Petrol,Automatic
napjyT7s6gX2KD9RU6FjWK3b,Toyota Sienna 2008 Red,2625000,"Ogun State, Ado-Odo/Ota",Toyota,Sienna,2008,Red,Nigerian Used,374110.0,3500.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
sLbmbRQhtcIzZ0S8irtPdyJl,Ford Explorer 4.6 2003 Blue,1575000,"Lagos State, Ifako-Ijaiye",Ford,Explorer,2003,Blue,Nigerian Used,0.0,4000.0,Registered,Imported,4.6,All Wheel,unknown,5,8.0,239.0,SUV,Petrol,Automatic
llFxsnFq4OiNowXKK5mi02Si,Toyota Highlander Base FWD 2002 Gold,3640000,"Akwa Ibom State, Uyo",Toyota,Highlander,2002,Gold,Nigerian Used,240575.0,3300.0,Registered,Imported,Base FWD,Front Wheel,LAGOS,5,4.0,155.0,SUV,Petrol,Automatic
BKtBqVvU4mIub8SpgnW4qVVN,Mitsubishi Lancer 2009 Black,2100000,"Lagos State, Ikorodu",Mitsubishi,Lancer,2009,Black,Nigerian Used,164712.0,2800.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
85cVZIU0lf6RcTgZicaoVuXm,Toyota Camry 2008 Black,4160000,"Abuja (FCT), Kubwa",Toyota,Camry,2008,Black,Nigerian Used,245683.0,2400.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,unknown,Petrol,Automatic
dEnulzTxn1B9uEADmdeleEWc,Pontiac Vibe 2006 Blue,2600000,"Abuja (FCT), Kubwa",Pontiac,Vibe,2006,Blue,Nigerian Used,235688.0,1800.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,Hatchback,Petrol,Automatic
grFeSjcRvxbjC3TD3iesQqxK,Honda Accord 2007 Red,2340000,"Lagos State, Mushin",Honda,Accord,2007,Red,Nigerian Used,442380.0,2400.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
ynt32nb2ncYuZd3dtQFR5Pt1,New Suzuki Grand Vitara 2022 Blue,24794000,"Lagos State, Ilupeju",Suzuki,Grand Vitara,2022,Blue,Brand New,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0,0.0,0.0,unknown,unknown,Automatic
nAxHegM9LHQNV0zvmkJaiZLX,Volkswagen Passat 2003 Silver,1050000,"Lagos State, Yaba",Volkswagen,Passat,2003,Silver,Nigerian Used,259111.0,0.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Manual
ar9TqTfA0dOR9VnIHHLE8lTY,Lexus ES 2009 Red,3780000,"Edo State, Benin City",Lexus,ES,2009,Red,Nigerian Used,122927.0,35000.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
2JYitWgIPn0MS6GZItUD5WCB,Toyota Sienna 2005 Blue,2940000,"Delta State, Oshimili South",Toyota,Sienna,2005,Blue,Nigerian Used,392831.0,3300.0,Registered,Registered,unknown,unknown,DELTA,0,0.0,0.0,unknown,Petrol,Automatic
v65JtAZYXUj5cIdmrTCSCD4q,Toyota Camry 2008 Gray,2772000,"Ondo State, Akure",Toyota,Camry,2008,Gray,Nigerian Used,382108.0,2400.0,Registered,Registered,XLE 4dr Sedan (2.4 4cyl 5A),Front,Lagos,5,4.0,158.0,Sedan,Petrol,Automatic
3Dkx2qixPLiQbwesjBHjuhUI,Land Rover Lr3 2006 Silver,2730000,"Lagos State, Ajah",Land Rover,Lr3,2006,Silver,Nigerian Used,227967.0,4400.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
ig21vlVqiENC6lkTqk2MYNwh,Lexus ES 350 2007 Silver,4592000,"Imo State, Owerri",Lexus,ES,2007,Silver,Nigerian Used,468465.0,3500.0,Registered,Registered,350,Front Wheel,IMO,5,6.0,272.0,Sedan,Petrol,Automatic
CeoBoMrGKQkzlf2C9oUnKUHP,Pontiac Vibe 2005 Blue,3675000,"Abuja (FCT), Kubwa",Pontiac,Vibe,2005,Blue,Foreign Used,287963.0,1800.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,Hatchback,Petrol,Automatic
hTC8yivmApGFlkwQpyUGklkC,Mercedes-Benz GLK-Class 2010 White,10192000,"Lagos State, Ikorodu",Mercedes-Benz,GLK-Class,2010,White,Nigerian Used,149061.0,3500.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
cvtkMN6mhH4sH0okg9pF36cX,Toyota Highlander Hybrid Limited 2009 Blue,6300000,"Lagos State, Ajah",Toyota,Highlander,2009,Blue,Foreign Used,345280.0,3300.0,Imported,Imported,Hybrid Limited,All Wheel,unknown,7,6.0,212.0,SUV,Petrol,Automatic
rR0lqwJvv77f7QvfPuVT6s3a,Lexus RX 300 1999 Gray,1995000,"Lagos State, Ikorodu",Lexus,RX 300,1999,Gray,Nigerian Used,421241.0,3300.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
BepjmMLvJd8xoBF7YEnrQ8ti,Lexus ES 2003 Black,2142000,"Oyo State, Ibadan",Lexus,ES,2003,Black,Nigerian Used,357310.0,3000.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
6xsBnOkh1bNg9ipQSStKEPgP,Infiniti QX4 2003 Silver,2625000,"Abuja (FCT), Mararaba",Infiniti,QX4,2003,Silver,Nigerian Used,173781.0,3500.0,Registered,Registered,unknown,unknown,RIVER STATE,0,0.0,0.0,SUV,Petrol,Automatic
dvZeYxDHmwNgRBkiA3oSxEta,Honda Odyssey 2.4 2WD 2007 Blue,1890000,"Imo State, Owerri",Honda,Odyssey,2007,Blue,Nigerian Used,201317.0,3500.0,Registered,Registered,2.4 2WD,Front Wheel,LAGOS,7,4.0,160.0,SUV,Petrol,Automatic
aTangWbF6c7HRiwSZxYpCLua,Honda Accord 2004 Silver,1456000,"Lagos State, Alimosho",Honda,Accord,2004,Silver,Nigerian Used,327769.0,3000.0,Registered,Imported,unknown,unknown,OGUN,0,0.0,0.0,unknown,Petrol,Automatic
dMRVV64igPq2Y8zWyMjr5VZ3,Honda Pilot 2006 Gray,2587500,"Lagos State, Alimosho",Honda,Pilot,2006,Gray,Nigerian Used,249996.0,3500.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
527z9tzqgG1lLEwXXpHqO8ti,Mercedes-Benz GL-Class 2008 Burgandy,6195000,"Oyo State, Ibadan",Mercedes-Benz,GL-Class,2008,Burgandy,Foreign Used,106974.0,4700.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
kebopqOaylwMAqkXaLYbzltb,Toyota Corolla 2010 Black,4908750,"Lagos State, Alimosho",Toyota,Corolla,2010,Black,Foreign Used,264715.0,1800.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
z1BnTiUj9dlztDnjfS9DhEa,Suzuki Grand Vitara 2014 Gray,2835000,"Lagos State, Ikoyi",Suzuki,Grand Vitara,2014,Gray,Nigerian Used,187632.0,2400.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
cEfgSJ9CVGzVagteeZoZCRgL,Toyota Corolla 2003 Black,2808000,"Abuja (FCT), Wuse",Toyota,Corolla,2003,Black,Nigerian Used,373326.0,1800.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,unknown,Petrol,Automatic
eQutU7RP63UkR1XimBrEvIQg,Toyota Camry 2007 Gray,2940000,"Lagos State, Mushin",Toyota,Camry,2007,Gray,Nigerian Used,78736.0,2400.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Manual
hO2zslLZL7FPEMqaYU98ZwhY,Lexus ES 350 2010 Silver,5512000,"Lagos State, Magodo",Lexus,ES,2010,Silver,Nigerian Used,124612.0,3500.0,Registered,Imported,350,Front,LAGOS,5,6.0,0.0,Sedan,Petrol,Automatic
waQ4g3zKlSp5Dhe0pUlyNcwx,Toyota Highlander 2009 Black,7072000,"Lagos State, Ifako-Ijaiye",Toyota,Highlander,2009,Black,Nigerian Used,226445.0,2700.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
hzNj46kaS1Y35iU8wNbjOCbg,Honda CR-V 2004 Green,1872000,"Abuja (FCT), Mararaba",Honda,CR-V,2004,Green,Nigerian Used,400608.0,2400.0,Registered,Registered,unknown,unknown,"FCT, ABUJA",0,0.0,0.0,unknown,Petrol,Automatic
sttncgKLDEwM5SbRxR3q7oBz,Volkswagen Golf 1999 Black,2100000,"Lagos State, Ikorodu",Volkswagen,Golf,1999,Black,Foreign Used,368984.0,1800.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Manual
ClwQAnPXvzPqZ0kRbZxJpOUt,Toyota Camry 2004 Gold,2100000,"Rivers State, Port-Harcourt",Toyota,Camry,2004,Gold,Nigerian Used,247433.0,2400.0,Registered,Registered,XLE 4dr Sedan (2.4L 4cyl 4A),Front,unknown,5,4.0,157.0,Sedan,Petrol,Automatic
Bx6PLwpAcGLzXkqStp3Ffe3j,Ford Taurus 2011 Blue,4200000,"Oyo State, Ibadan",Ford,Taurus,2011,Blue,Nigerian Used,191707.0,3700.0,Registered,Imported,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
cZOcCG4pR61KXJY7yywQzM9o,Ford Edge 2012 White,2935000,"Lagos State, Lekki",Ford,Edge,2012,White,Nigerian Used,383838.0,3500.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
UtdyCT6kLdFNFcyB3BM90GE,Honda Accord 2008 Black,3016000,"Lagos State, Ikeja",Honda,Accord,2008,Black,Nigerian Used,248512.0,3500.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
i8VpRKtZpnclMu77UA9PBpA7,Honda Accord 1999 Black,1050000,"Ondo State, Akure",Honda,Accord,1999,Black,Nigerian Used,287132.0,1800.0,Registered,Registered,unknown,unknown,ONDO,0,0.0,0.0,unknown,Petrol,Manual
pJ1bNmUIjp0nWsHsnmPAK6H9,Lexus ES 2005 Gray,2625000,"Abuja (FCT), Jabi",Lexus,ES,2005,Gray,Nigerian Used,192007.0,3300.0,Registered,Imported,unknown,unknown,ABUJA,0,0.0,0.0,unknown,Petrol,Automatic
q3rhjkrlh8tkozESvapZ9QgQ,Toyota Camry 2002 Red,1580000,"Abuja (FCT), Mararaba",Toyota,Camry,2002,Red,Nigerian Used,204715.0,2400.0,Registered,Registered,unknown,unknown,Nasarawa State,0,0.0,0.0,unknown,Petrol,Automatic
zse6Mhp6jKx7dB9fAMglpHnW,Toyota Highlander 2003 Blue,3328000,"Abuja (FCT), Jabi",Toyota,Highlander,2003,Blue,Nigerian Used,143995.0,2400.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
z00FUwUThI1nYC5DKIN9I4YZ,Honda Accord 2004 Silver,1028998,"Ogun State, Ado-Odo/Ota",Honda,Accord,2004,Silver,Nigerian Used,202366.0,3200.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
kzPlDFg1p6XtaCD0wgttWh5K,Lexus GS 2006 Silver,2835000,"Oyo State, Ibadan",Lexus,GS,2006,Silver,Foreign Used,300083.0,3000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
hfacpoJ0s6kieSw4liTjq5Vj,Hyundai Tucson 2008 Silver,1470000,"Ogun State, Ado-Odo/Ota",Hyundai,Tucson,2008,Silver,Nigerian Used,211188.0,2000.0,Registered,Imported,unknown,unknown,OGUN,0,0.0,0.0,SUV,Petrol,Automatic
iMc7PNyaD8Fwo9cD9vMZlPPv,Toyota Highlander 2017 Red,17325000,"Oyo State, Ibadan",Toyota,Highlander,2017,Red,Foreign Used,98564.0,0.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
w23J1fsIwV9p3L0LY2pnihtu,Toyota Camry 2008 Silver,3640000,"Abuja (FCT), Jabi",Toyota,Camry,2008,Silver,Nigerian Used,90538.0,2400.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
yISbKYne6sCU6zZjbupeRnXp,Volvo S40 2010 Blue,2730000,"Oyo State, Ibadan",Volvo,S40,2010,Blue,Nigerian Used,180388.0,2400.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
5L5XnTN7env96Mb1q2AqPww8,Toyota Camry 2015 Black,7592000,"Oyo State, Ibadan",Toyota,Camry,2015,Black,Nigerian Used,114979.0,2500.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
6cw7yLJC4fWWxfrbcgcAtMHA,Honda Accord 2009 Red,3224000,"Abuja (FCT), Lugbe District",Honda,Accord,2009,Red,Nigerian Used,106491.0,2400.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
wcBdfkEC1M2HHF8BDyOlNaip,Toyota RAV4 2010 Gold,3906000,"Abuja (FCT), Garki 2",Toyota,RAV4,2010,Gold,Nigerian Used,112763.0,2500.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
fVC9NfKUrhKJhR4vkgsIL1O,Toyota Sequoia 2005 Black,2912000,"Abuja (FCT), Garki 2",Toyota,Sequoia,2005,Black,Nigerian Used,321570.0,4700.0,Registered,Registered,Limited 4dr SUV 4WD (4.7L 8cyl 5A),unknown,unknown,0,8.0,0.0,SUV,Petrol,Automatic
8wcQH245BvrZWSg12Fq6iefh,Lexus IS 2009 White,5512000,"Lagos State, Ikeja",Lexus,IS,2009,White,Nigerian Used,134709.0,2500.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
nfsOH0gtM374BIP79W8ogSCF,Infiniti G35 2008 Gray,3150000,"Lagos State, Ojodu",Infiniti,G35,2008,Gray,Nigerian Used,245408.0,3500.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
wPWsTD63jfkZtqZWEz6sjLeu,Ford F-150 2005 Black,3045000,"Abuja (FCT), Garki 2",Ford,F-150,2005,Black,Nigerian Used,385147.0,4600.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,Pick-up Single Cabin,Petrol,Automatic
wpYcyHrcpfkco11z5j6uyWki,Jeep Grand Cherokee 2005 Red,3570000,"Lagos State, Ikorodu",Jeep,Grand Cherokee,2005,Red,Foreign Used,264493.0,3700.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
5tbf0cw9TRcVgo4vwCkuYDNr,Toyota Highlander Sport 2009 Silver,10400000,"Lagos State, Yaba",Toyota,Highlander,2009,Silver,Foreign Used,142598.0,3500.0,Imported,Imported,Sport,Front Wheel,unknown,7,6.0,274.0,SUV,Petrol,Automatic
f6Ya4nVIClQlH81FsYWeoB4N,Volkswagen Golf 1999 Silver,1995000,"Lagos State, Ilupeju",Volkswagen,Golf,1999,Silver,Foreign Used,169026.0,2000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Manual
ksPzLYya1rmtoD9O2dG4MWNH,Toyota Camry 1998 Gray,945000,"Abuja (FCT), Lugbe District",Toyota,Camry,1998,Gray,Nigerian Used,212412.0,2200.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
12PkogUeAiKPCcSMFx76R4An,Toyota Tacoma 2005 Black,7800000,"Oyo State, Ibadan",Toyota,Tacoma,2005,Black,Nigerian Used,92155.0,4000.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
v9wNdeVR2P5dI3DU49AiwivF,Mercedes-Benz C300 2008 Gray,4576000,"Abuja (FCT), Lugbe District",Mercedes-Benz,C300,2008,Gray,Nigerian Used,251221.0,3000.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
wEYO9AcPGcpS7gTEcr5paJvW,New Suzuki Ertiga 2022 Silver,17542000,"Lagos State, Ilupeju",Suzuki,Ertiga,2022,Silver,Brand New,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0,0.0,0.0,unknown,unknown,Automatic
wI5WkwtumQdPm9sIIPaaNZg5,Acura TL 2011 Red,4160000,"Abuja (FCT), Jabi",Acura,TL,2011,Red,Nigerian Used,325818.0,3700.0,Registered,Imported,unknown,unknown,ABUJA,0,0.0,0.0,unknown,Petrol,Automatic
xvMXKYcrsVpACREDpGzteorn,Kia Sorento 2005 Silver,1260000,"Lagos State, Amuwo-Odofin",Kia,Sorento,2005,Silver,Nigerian Used,224138.0,2500.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Diesel,Automatic
adEuICk99anZkyByUIhkAynq,Toyota Corolla 2010 White,5040000,"Lagos State, Ikeja",Toyota,Corolla,2010,White,Foreign Used,172007.0,1800.0,Imported,Imported,LE 4dr Sedan (1.8L 4cyl 4A),Front,unknown,5,4.0,132.0,Sedan,Petrol,Automatic
8x6t8IUFNNLz08pEinIKr98a,Toyota Avensis 2012 Black,3150000,"Lagos State, Lekki",Toyota,Avensis,2012,Black,Nigerian Used,7669.0,2000.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
raU0OP1DZUrjIcwbRyD4UonF,Toyota Corolla Sedan 2003 Red,2205000,"Ondo State, Akure",Toyota,Corolla,2003,Red,Nigerian Used,498204.0,1800.0,Registered,Registered,Sedan,Front,Lagos,5,4.0,90.0,unknown,Petrol,Automatic
4V7iDqQiX30lFO0kZjx1kzFl,Lexus ES 2009 Black,5850000,"Rivers State, Port-Harcourt",Lexus,ES,2009,Black,Nigerian Used,69562.0,3500.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
yWvgkIEAQ6WS1C2qBqDDofQd,Honda CR-V 2004 Silver,1419075,"Abuja (FCT), Wuse",Honda,CR-V,2004,Silver,Nigerian Used,216214.0,2400.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,SUV,Petrol,Automatic
kSY9NTGwGCvWkWKqBIjX8GAj,New Suzuki S-Presso 2022 Silver,10290000,"Lagos State, Ilupeju",Suzuki,S-Presso,2022,Silver,Brand New,0.0,0.0,unknown,unknown,unknown,unknown,unknown,0,0.0,0.0,unknown,unknown,Automatic
ubQ4X5cmqLVAJcTqkQT3xGcu,Toyota Sequoia 2007 White,6637500,"Lagos State, Ikeja",Toyota,Sequoia,2007,White,Nigerian Used,170017.0,4700.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
xB5pzbmAUYq8f2BwgInFhAOR,Acura TL 2010 Gray,5720000,"Lagos State, Mushin",Acura,TL,2010,Gray,Foreign Used,128399.0,3700.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
cwgEKwMn6JJ560MQXtj1e4sa,Lexus RX 300 2002 Gold,2100000,"Lagos State, Alimosho",Lexus,RX 300,2002,Gold,Nigerian Used,130319.0,3000.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
awLtMsEdcsNSlVABsPomVoGq,Audi A3 2007 Black,4462500,"Kaduna State, Kaduna / Kaduna State",Audi,A3,2007,Black,Foreign Used,341936.0,2000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
BJnpvk5mnzcTjfGR7fGv2lEu,Ford Mustang 2016 Gray,12075000,"Lagos State, Lekki",Ford,Mustang,2016,Gray,Nigerian Used,128917.0,3700.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,Coupe,Petrol,Automatic
u35nJBgfimR9DA03u3eohD2r,Peugeot 406 2.0 HDi ST 2004 Black,2288000,"Kaduna State, Kaduna / Kaduna State",Peugeot,406,2004,Black,Nigerian Used,124436.0,2000.0,Registered,Brand new,2.0 HDi ST,Front Wheel,Kano,5,4.0,107.0,Sedan,Petrol,Manual
uErDwY4ocqlptya3vsc0tKUX,Toyota Corolla 2009 Gray,3640000,"Lagos State, Kosofe",Toyota,Corolla,2009,Gray,Nigerian Used,319376.0,1800.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
7CSfJKc9uTndBQtZ7GCMw1fx,Toyota RAV4 2007 Red,6864000,"Kaduna State, Kaduna / Kaduna State",Toyota,RAV4,2007,Red,Foreign Used,182272.0,3000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
Bl9il5OxJOfbBeUkRpGiwA1k,Toyota Corolla 2004 Red,2467500,"Lagos State, Alimosho",Toyota,Corolla,2004,Red,Nigerian Used,455853.0,2400.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
kTFZPOjfiJR5g6cyCOoIdJPD,Lexus RX 2000 Gray,2912000,"Abuja (FCT), Kubwa",Lexus,RX,2000,Gray,Nigerian Used,196005.0,3300.0,Registered,Imported,unknown,unknown,ABUJA,0,0.0,0.0,SUV,Petrol,Automatic
sJRimNcSqoE2oKmNnkVCBQ2K,Toyota Camry 1999 Red,945000,"Lagos State, Kosofe",Toyota,Camry,1999,Red,Nigerian Used,298498.0,2200.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
uCWBNUlHHz4v5yfS9wiIsHnq,Mercedes-Benz C240 2005 Black,3120000,"Ogun State, Ado-Odo/Ota",Mercedes-Benz,C240,2005,Black,Nigerian Used,355015.0,3200.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
nQfBIsWixBeq2DsWW0JliGqj,Kia Cerato 2010 Black,2496000,"Abuja (FCT), Kubwa",Kia,Cerato,2010,Black,Nigerian Used,163149.0,1600.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,unknown,Petrol,Automatic
